Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
1.880000000000000000e+02,4.094966798598989044e-01,2.514018493568061530e+01,0.000000000000000000e+00,-1.545282787839090270e+04
1.890000000000000000e+02,4.022621279486380264e-01,2.513564165640769943e+01,0.000000000000000000e+00,-1.541675303725971207e+04
1.900000000000000000e+02,3.964458418261445627e-01,2.515172240566144524e+01,0.000000000000000000e+00,-1.538121459716086792e+04
1.910000000000000000e+02,3.812143049522578320e-01,2.514940097009497322e+01,0.000000000000000000e+00,-1.534595866275776825e+04
1.920000000000000000e+02,3.691059740972311154e-01,2.514311943442917752e+01,0.000000000000000000e+00,-1.531058286465270066e+04
1.930000000000000000e+02,3.594033943277689658e-01,2.515458321691831500e+01,0.000000000000000000e+00,-1.527584864833762003e+04
1.940000000000000000e+02,3.515368776736227385e-01,2.517228560242806878e+01,0.000000000000000000e+00,-1.524161560256227676e+04
1.950000000000000000e+02,3.450894157897040349e-01,2.516441943884818855e+01,0.000000000000000000e+00,-1.520671515078946686e+04
1.960000000000000000e+02,3.444692963621237003e-01,2.516993631617297211e+01,0.000000000000000000e+00,-1.517289244777156819e+04
1.970000000000000000e+02,3.458228272299040951e-01,2.517204111242167031e+01,0.000000000000000000e+00,-1.513946619505674971e+04
1.980000000000000000e+02,3.480674739354012170e-01,2.517487361538957202e+01,0.000000000000000000e+00,-1.510616516507679808e+04
1.990000000000000000e+02,3.506341023662108425e-01,2.517081213176738075e+01,0.000000000000000000e+00,-1.507352669610143494e+04
2.000000000000000000e+02,3.532346175057097248e-01,2.516819706411451918e+01,0.000000000000000000e+00,-1.504123738208281975e+04
2.010000000000000000e+02,3.480557189829846521e-01,2.517691296041499882e+01,0.000000000000000000e+00,-1.500889609274985014e+04
2.020000000000000000e+02,3.451962711820968921e-01,2.518690857435269592e+01,0.000000000000000000e+00,-1.497725585539415260e+04
2.030000000000000000e+02,3.437189560769328689e-01,2.520070483553088536e+01,0.000000000000000000e+00,-1.494588271636304853e+04
2.040000000000000000e+02,3.430518518093860214e-01,2.518629422904820103e+01,0.000000000000000000e+00,-1.491469619397801762e+04
2.050000000000000000e+02,3.428600876782735840e-01,2.519025788818577283e+01,0.000000000000000000e+00,-1.488442489260360344e+04
2.060000000000000000e+02,3.340830803214862033e-01,2.519777551072050414e+01,0.000000000000000000e+00,-1.485466044089039860e+04
2.070000000000000000e+02,3.276934589223653993e-01,2.519841407739058425e+01,0.000000000000000000e+00,-1.482480930975605770e+04
2.080000000000000000e+02,3.229695231921617671e-01,2.520669914960648583e+01,0.000000000000000000e+00,-1.479550526761936089e+04
2.090000000000000000e+02,3.194038610884624152e-01,2.522280713424934362e+01,0.000000000000000000e+00,-1.476641323847173953e+04
2.100000000000000000e+02,3.166606708641855894e-01,2.520415754196867653e+01,0.000000000000000000e+00,-1.473773333626125532e+04
2.110000000000000000e+02,3.268934886556971731e-01,2.520543770400385952e+01,3.826380940154194832e-03,-1.471010964404346487e+04
2.120000000000000000e+02,3.379123823087688550e-01,2.521820799127439727e+01,0.000000000000000000e+00,-1.468180481861785302e+04
2.130000000000000000e+02,3.484546839291059461e-01,2.523593771715411194e+01,0.000000000000000000e+00,-1.465447723696368666e+04
2.140000000000000000e+02,3.580797762959239128e-01,2.523229504580320537e+01,0.000000000000000000e+00,-1.462755813433240473e+04
2.150000000000000000e+02,3.666761511884043534e-01,2.521084866281248082e+01,0.000000000000000000e+00,-1.460125022082685427e+04
